city,title,price,location,area,building_area,bedrooms,bathrooms,garage
Bogor,"Rumah Scandinavian, Semi Furnished, Shm, Dengan Canopy Dekat Aeon Mall Dan Exit Tol,di Sentul City, Bogor",Rp 975 Juta,"Sentul City, Bogor",: 90 m²,: 70 m²,3,1,1
Bogor,"Rumah Furnish Cluster Strategis Di Sentul City, Bogor Siap Huni",Rp 940 Juta,"Sentul City, Bogor",: 90 m²,: 70 m²,3,1,1
Bogor,Rumah Mewah Depan Sport Center & Green Area Ada Lift Sentul City,Rp 12 Miliar,"Sentul City, Bogor",: 550 m²,: 420 m²,6,6,2
Bogor,La.1315 Dijual Cepat  Rumah 2lt Di Kota Wisata  Cluster Visalia Cibubur,"Rp 1,3 Miliar","Kota Wisata, Bogor",: 60 m²,: 70 m²,2,2,1
Bogor,Rumah Mewah Sentul City Di Sierramadre || Akses Lift || 12 Milyar || Lantai Full Marmer || Dekat Club House || Dekat Aeon Mall Sentul City,Rp 12 Miliar,"Sentul City, Bogor",: 420 m²,: 550 m²,5,6,2
Bogor,"Rumah Dengan Mezanin Siap Huni Furnish, Shm, View Pegunungan Di Cluster Taman Venesia, Sentul City Bogor",Rp 990 Juta,"Sentul City, Bogor",: 105 m²,: 100 m²,3,2,1
Bogor,Beli Kavling Bonus Bangunan Dicluster Sierra Madre Sentul City,Rp 16 Miliar,"Sentul City, Bogor",: 2916 m²,: 500 m²,3,2,4
Bogor,Turun harga rumah classic modren di sentul city,"Rp 1,3 Miliar","Sentul City, Bogor",: 90 m²,: 148 m²,3,3,1
Bogor,Resort 3 Lantai Korean Modern Concept Hanya 10 Menit Ke Tol Bogor,"Rp 1,77 Miliar","Kemang, Bogor",: 120 m²,: 170 m²,6,5,2
Bogor,Rumah Murah Siap Huni 10 Menit ke Mall Cibinong City Bebas Banjir Bisa KPR J15243,Rp 650 Juta,"Bojong Gede, Bogor",: 72 m²,: 41 m²,2,1,
Bogor,Rumah SHM Dp Murah Sudah Renov Dekat Ke Cibinong City Mall Bisa Kpr J20644,Rp 580 Juta,"Cibinong, Bogor",: 72 m²,: 36 m²,2,1,
Bogor,"Rumah Cluster Favorite Lavanoise Dengan Halaman Belakang Luas Di Sentul City, Bogor","Rp 3,75 Miliar","Sentul City, Bogor",: 325 m²,: 375 m²,4,3,1
Bogor,Jual Cepat Rumah Parung Panjang Dekat Stasiun Di The River,Rp 500 Juta,"Parung Panjang, Bogor",: 72 m²,: 54 m²,2,1,
Bogor,Rumah Funish Dilengkapi Renang Dekat Exit Tol Sudah Shm Posisi Hook Di Sentul City Bogor,"Rp 4,4 Miliar","Sentul City, Bogor",: 318 m²,: 400 m²,5,4,1
Bogor,"Rumah Minimalis Halaman Luas View Pegunungan Posisi Hook, Sentul City","Rp 3,5 Miliar","Sentul City, Bogor",: 645 m²,: 200 m²,4,3,2
Bogor,"Rumah Modern Tropis Dengan Halaman Luas Posisi Hook, Bonus Green Area, Sentul City","Rp 5,5 Miliar","Sentul City, Bogor",: 498 m²,: 400 m²,4,4,2
Bogor,Rumah Cluster Terdepan Dengan Rooftop Best View Sentul City,"Rp 5,9 Miliar","Sentul City, Bogor",: 475 m²,: 346 m²,4,3,2
Bogor,New Launching Summarecon Bogor Ebony Residence,"Rp 1,95 Miliar","Summarecon Bogor, Bogor",: 98 m²,: 136 m²,3,3,1
Bogor,Rumah Hook Summarecon Bogor Agathis Golf Residence,"Rp 5,29 Miliar","Summarecon Bogor, Bogor",: 215 m²,: 216 m²,4,3,2
Bogor,Rumah Hook Summarecon Bogor Agathis Golf Residence,"Rp 5,29 Miliar","Summarecon Bogor, Bogor",: 215 m²,: 216 m²,4,3,2
Bogor,Rumah Murah Bagus Siap Huni Sentraland Paradise 72m,Rp 460 Juta,"Parung Panjang, Bogor",: 72 m²,: 48 m²,2,1,
Bogor,Di Jual Rumah Mewah 4 Lantai View Gunung Salak Di Sentul City,"Rp 5,4 Miliar","Sentul City, Bogor",: 730 m²,: 635 m²,4,4,2
Bogor,Rumah 3 Lantai Bagus Unfurnished Klaster Sierra Madre Sentul City Bogor,"Rp 15,9 Miliar","Sentul City, Bogor",: 2916 m²,: 500 m²,2,6,3
Bogor,Dijual Cepat Rumah Summarecon Bogor Cluster Mahogany,"Rp 2,34 Miliar","Summarecon Bogor, Bogor",: 112 m²,: 128 m²,3,3,1
Bogor,Dijual Cepat Villa Puncak,Rp 3 Miliar,"Puncak, Bogor",: 300 m²,: 500 m²,4,4,
Bogor,"Rumah Rooftop 10 Menit Ke Bsd. Lebih Luas, Bagus Dan Murah.","Rp 1,07 Miliar","Gunung Sindur, Bogor",: 100 m²,: 60 m²,3,3,2
Bogor,Rumah Hook LT 108 di Bogor 10 Menit ke Mall Vivo Sentul Siap Huni Dibantu KPR J16461,Rp 800 Juta,"Sentul City, Bogor",: 108 m²,: 90 m²,2,2,
Bogor,Rumah Murah 8 Menit ke Gerbang Tol Sentul Barat 500jtan Siap Huni J26791,Rp 540 Juta,"Sentul City, Bogor",: 84 m²,: 36 m²,2,1,
Bogor,"Rumah Mewah 2 Lantai Hoek, Hadap Taman","Rp 22,5 Miliar","Kota Wisata, Bogor",: 835 m²,: 600 m²,4,4,4
Bogor,Rumah 8 Menit ke Gerbang Tol Sentul Barat Ada Carport SHM Siap KPR J26792,Rp 650 Juta,"Sentul City, Bogor",: 84 m²,: 84 m²,2,1,
Bogor,Rumah Asri Halaman Luas Dekat Aeon Mall Sentul City Harga Nego J17823,"Rp 2,77 Miliar","Sentul City, Bogor",: 333 m²,: 172 m²,3,4,1
Bogor,Rumah Lt 160 SHM Strategis di Sentul Dekat Gerbang Tol Bogor Selatan J12648,"Rp 1,44 Miliar","Sentul City, Bogor",: 160 m²,: 200 m²,3,3,
Bogor,Rumah Mewah Di Kawasan Elite Kota Wisata,Rp 3 Miliar,"Kota Wisata, Bogor",: 180 m²,: 200 m²,3,3,1
Bogor,Rumah 2 Lantai Di Kawasan Golf Estate Bogor Turun Harga Dekat Tol,"Rp 4,1 Miliar","Summarecon Bogor, Bogor",: 549 m²,: 128 m²,3,2,2
Bogor,Rumah Siap Huni Strategis &  Faselitas Exclusive Di Gdc Dp5jtaiin,Rp 980 Juta,"Cibinong, Bogor",: 99 m²,: 75 m²,3,2,2
Bogor,Rumah Scandinavian Semi Furnish Shm Cluster Depan Sentul City Bogor,Rp 940 Juta,"Sentul City, Bogor",: 90 m²,: 70 m²,3,1,1
Bogor,Rumah Murah 2KT Siap Huni 15 Menit Ke Vivo Mall Sentul Bisa Kpr J17062,Rp 500 Juta,"Sentul City, Bogor",: 60 m²,: 50 m²,2,1,
Bogor,Rumah Modern Hadap Utara 8 Menit ke Gerbang Tol Sentul Barat J18527,Rp 830 Juta,"Sentul City, Bogor",: 96 m²,: 76 m²,2,2,
Bogor,Rumah Asri LT 218 Bisa Nego dekat AEON MALL Sentul City Hadap Utara J25840,"Rp 1,11 Miliar","Sentul City, Bogor",: 218 m²,: 120 m²,3,2,
Bogor,Rumah 2 Lt Hadap Utara 15 Menit ke AEON MALL Sentul City Bisa KPR J25725,Rp 720 Juta,"Sentul City, Bogor",: 60 m²,: 120 m²,3,2,
Bogor,Dijual Rumah 2 Lantai Hoek Dekat Pusat Bisnis Kuliner Kota Bogor,"Rp 3,2 Miliar","Sentul City, Bogor",: 208 m²,: 190 m²,3,3,2
Bogor,Rumah 2 Lantai Siap Huni Dinding Bata Merah 5 Menit Tol Kayumanis,Rp 875 Juta,"Bogor Barat, Bogor",: 72 m²,: 68 m²,3,3,1
Bogor,Rumah Baru Siap Huni Murah 200 Jt an 5 Menit Stasiun Pondok Rajeg,Rp 285 Juta,"Cibinong, Bogor",: 40 m²,: 28 m²,2,1,1
Bogor,"Rumah 2 Lantai Siap Huni Lokasi Strategis di Kota Wisata, Bogor","Rp 3,7 Miliar","Kota Wisata, Bogor",: 275 m²,: 171 m²,3,3,1
Bogor,"Rumah Modern 2 Lantai Siap Huni Lokasi Strategis di Kota Wisata, Bogor","Rp 1,67 Miliar","Kota Wisata, Bogor",: 86 m²,: 92 m²,3,2,1
Bogor,"Rumah 2 Lantai Siap Huni Lokasi Strategis di Kota Wisata, Bogor","Rp 1,45 Miliar","Kota Wisata, Bogor",: 60 m²,: 40 m²,2,2,1
Bogor,Rumah Minimalis Modern Siap Huni Lokasi Strategis Di Kota Wisata,Rp 990 Juta,"Kota Wisata, Bogor",: 90 m²,: 48 m²,2,1,1
Bogor,Rumah 3 Lantai Furnish SHM Dengan Private Pool View Pegunungan Sentul City Bogor,"Rp 8,8 Miliar","Sentul City, Bogor",: 696 m²,: 400 m²,3,3,2
Bogor,Rumah Bagus Di Taman Venesia Sentul City Bogor Bisa Nego,"Rp 1,1 Miliar","Sentul City, Bogor",: 128 m²,: 130 m²,3,3,1
Bogor,Rumah 2 Lantai Tanpa Dp Siap Huni Di Depok.,Rp 900 Juta,"Cibinong, Bogor",: 90 m²,: 62 m²,3,2,2
Bogor,Rumah Hook LT 333 di Bogor 10 Menit ke AEON Mall Sentul City Harga Nego J17823,"Rp 2,77 Miliar","Sentul City, Bogor",: 333 m²,: 172 m²,3,4,
Bogor,Rumah Lt 122 Murah Hadap Timur 15 Menit Ke on Mall Sentul City Dibantu Kpr J21382,Rp 940 Juta,"Sentul City, Bogor",: 122 m²,: 100 m²,4,2,
Bogor,Rumah Murah 490jtan di Bogor Dekat Aeon Mall Sentul City Siap Kpr J18395,Rp 570 Juta,"Sentul City, Bogor",: 87 m²,: 45 m²,2,1,
Bogor,Rumah Siap Huni 2 Lantai Dekat Pusat Kota Bogor,Rp 900 Juta,"Bogor Selatan, Bogor",: 84 m²,: 72 m²,3,2,1
Bogor,Rumah Mewah Modern Bali Dengan Kolam Renang Dan View Pegunungan di Sentul City,"Rp 8,8 Miliar","Sentul City, Bogor",: 696 m²,: 400 m²,3,3,2
Bogor,"Rumah Mewah Di Kota Wisata Cluster Monaco, Gunung Putri. Dkt Ke Tol Cimanggis","Rp 1,5 Miliar","Kota Wisata, Bogor",: 200 m²,: 280 m²,4,4,2
Bogor,Rumah Hook Halaman Luas 5KT Siap Huni 15 Menit ke Tol Sentul J23371,"Rp 2,21 Miliar","Sentul City, Bogor",: 248 m²,: 180 m²,5,4,
Bogor,Rumah Mewah Luas 2 Lt Siap Huni 10 menit ke AEON MALL Sentul City Bisa Nego J18437,"Rp 2,21 Miliar","Sentul City, Bogor",: 126 m²,: 100 m²,3,3,
Bogor,"Rumah Hook Lt 160 SHM Dekat Tol 9mnt Ke Aeon Mall Sentul City, Bogor Bisa Kpr J19341","Rp 1,33 Miliar","Sentul City, Bogor",: 160 m²,: 112 m²,3,2,1
Bogor,Rumah Cluster Dua Lantai Rivers Park Hill Bukit Cimanggu City Bisa Kpr,"Rp 1,15 Miliar","Tanah Sareal, Bogor",: 135 m²,: 136 m²,4,2,2
Bogor,Citra Indah City Real Estate Lt 200 Mtr. Renovasi. 3 Kamar 2 Toilet. Siap Huni Rapih,Rp 850 Juta,"Jonggol, Bogor",: 200 m²,: 120 m²,3,2,1
Bogor,"Rumah Modern Full Marmer Dengan Private Pool, Lift di Sentul City",Rp 11 Miliar,"Sentul City, Bogor",: 518 m²,: 550 m²,4,5,2
Bogor,"Rumah 2 Lantai Dekat Aeon Mall Sentul City, Bogor SHM Siap Kpr J22012","Rp 1,99 Miliar","Sentul City, Bogor",: 135 m²,: 100 m²,3,2,1
Bogor,Rumah 2 Lantai 3KT Strategis 4 Menit ke Tol Sentul Selatan J22776,"Rp 3,82 Miliar","Sentul City, Bogor",: 236 m²,: 300 m²,3,4,
Bogor,Rumah Seken SHM 30 Menit ke Vivo Mall Sentul Hadap Timur Siap Huni J14175,Rp 600 Juta,"Sentul City, Bogor",: 84 m²,: 84 m²,2,1,
Bogor,Rumah Sentul City Cluster The Breeze Cepat Murah Bisa Kpr,Rp 750 Juta,"Sentul City, Bogor",: 105 m²,: 40 m²,2,1,1
Bogor,"Rumah Minimalis Harga Murah Dekat Aeon Mall Dan Exit Tol Di Sentul City, Bogor",Rp 870 Juta,"Sentul City, Bogor",: 90 m²,: 80 m²,2,1,1
Bogor,Rumah Minimalis Dengan Best View Mountain Sentul City,Rp 1 Miliar,"Sentul City, Bogor",: 84 m²,: 89 m²,3,2,1
Bogor,Rumah Murah Type Scandinavian Deket Aeon Mall Dan Exit Tol Sentul City,Rp 940 Juta,"Sentul City, Bogor",: 90 m²,: 70 m²,3,1,1
Bogor,"Rumah Mewah, Baru, Dilengkapi Private Pool, Lift, Dan Depan Green Area, Unfurnished di Sentul City, Bogor",Rp 12 Miliar,"Sentul City, Bogor",: 420 m²,: 550 m²,6,6,2
Bogor,Rumah Aseri Akses Mudah di Jl Pajajaran Indah Baranangsiang Bogor,"Rp 4,25 Miliar","Baranangsiang, Bogor",: 332 m²,: 290 m²,8,5,2
Bogor,Rumah Furnish Summarecon Bogor Mahogany Residence,"Rp 3,29 Miliar","Summarecon Bogor, Bogor",: 144 m²,: 159 m²,4,3,2
Bogor,Rumah Murah Sentul City Jarang Ada,"Rp 5,5 Miliar","Sentul City, Bogor",: 706 m²,: 200 m²,3,3,2
Bogor,Rumah Ready Minimalis Modern Di Bojong Gede,Rp 130 Juta,"Bojong Gede, Bogor",: 30 m²,: 30 m²,2,1,1
Bogor,Rumah Seken Terawat 8 Menit ke AEON MALL Sentul City Hadap Utara J19069,Rp 780 Juta,"Sentul City, Bogor",: 72 m²,: 33 m²,2,1,
Bogor,Rumah 2 Lantai di Bogor 9 menit ke AEON MALL Sentul City Siap Huni J21190,Rp 940 Juta,"Sentul City, Bogor",: 72 m²,: 69 m²,3,2,
Bogor,Rumah Siap Huni Baru Renov di Bogor 15 Menit ke Pintu Tol Sentul Barat Bisa KPR J23198,Rp 730 Juta,"Sentul City, Bogor",: 66 m²,: 33 m²,2,1,
Bogor,Rumah 1 Lt di Bogor 10 Menit ke Pintu Tol Sentul 2 Harga Nego J24940,Rp 730 Juta,"Sentul City, Bogor",: 72 m²,: 36 m²,2,1,
Bogor,Rumah Strategis di Belakang AEON Mall Sentul City Harga Nego Semi Furnished J17780,Rp 740 Juta,"Sentul City, Bogor",: 72 m²,: 50 m²,2,1,
Bogor,Rumah SHM LT 198 Siap Huni 10 menit ke Gerbang Tol Sentul Barat Harga Nego J25939,"Rp 1,88 Miliar","Sentul City, Bogor",: 198 m²,: 131 m²,3,2,
Bogor,Rumah LT 104 Hook di Bogor 15 Menit ke Vivo Mall Sentul 2 Lantai Siap Huni J21515,Rp 1 Miliar,"Sentul City, Bogor",: 104 m²,: 75 m²,2,1,1
Bogor,Rumah Asri LT 216 di Bogor 15 Menit ke AEON Sentul City Harga Nego J17331,"Rp 2,55 Miliar","Sentul City, Bogor",: 216 m²,: 120 m²,3,2,
Bogor,Rumah Mewah Siap Huni 15 menit ke AEON MALL Sentul City SHM 2 Lantai J17869,"Rp 3,87 Miliar","Sentul City, Bogor",: 388 m²,: 388 m²,3,4,
Bogor,Rumah Idaman Asri 10 menit ke Pasar Sentul City 2 Lantai Hadap Timur J21335,"Rp 2,99 Miliar","Sentul City, Bogor",: 224 m²,: 200 m²,4,3,
Bogor,Rumah Hadap Timur Siap Huni 15 Menit Ke Gerbang Tol Sentul Barat Bisa Nego J22782,Rp 610 Juta,"Sentul City, Bogor",: 90 m²,: 65 m²,2,2,
Bogor,Rumah Siap Huni 15 Menit ke Gerbang Tol Sentul Barat Hadap Timur Dibantu KPR J22782,Rp 610 Juta,"Sentul City, Bogor",: 90 m²,: 65 m²,2,2,
Bogor,Jarang Ada Rumah Bagus Moroccan Style,Rp 28 Miliar,"Bukit Sentul, Bogor",: 2226 m²,: 500 m²,4,3,14
Bogor,Rumah Cantik Siap Huni Baru Aesthetic Citra Indah City Cileungsi Jonggol,Rp 365 Juta,"Jonggol, Bogor",: 72 m²,: 60 m²,2,1,1
Bogor,Rumah Minimalis Modern di Kota Wisata Siap Huni,"Rp 1,15 Miliar","Kota Wisata, Bogor",: 105 m²,: 80 m²,2,1,1
Bogor,Rumah 2 KT Hadap Utara Dekat AEON Mall Sentul City Harga Nego J26037,Rp 680 Juta,"Sentul City, Bogor",: 72 m²,: 36 m²,2,1,
Bogor,Rumah 380jt Baru Renov 20 Mnt ke Pintu Tol Sentul 2 Harga All In J17265,Rp 380 Juta,"Sentul City, Bogor",: 60 m²,: 60 m²,2,1,
Bogor,Rumah LT 326 Bisa Nego Strategis 7 menit ke AEON MALL Sentul City Siap KPR J21435,"Rp 3,87 Miliar","Sentul City, Bogor",: 326 m²,: 300 m²,4,2,
Bogor,Rumah Seken Terawat 15 Menit ke Pintu Tol Sentul 2 LT 105 Dibantu KPR J16757,"Rp 1,33 Miliar","Sentul City, Bogor",: 105 m²,: 55 m²,2,1,
Bogor,Rumah Strategis Hadap Selatan dekat Mall Vivo Sentul Bogor Dibantu KPR J24988,Rp 450 Juta,"Sentul City, Bogor",: 60 m²,: 60 m²,2,1,
Bogor,Rumah Cantik Luas 2 Lt di Belakang AEON Mall Sentul City Bogor Dibantu KPR J23230,"Rp 3,93 Miliar","Sentul City, Bogor",: 120 m²,: 176 m²,5,5,
Bogor,Rumah 2 Lt Strategis Siap KPR 8 Menit ke Vivo Mall Sentul Bisa Nego J25497,"Rp 1,48 Miliar","Sentul City, Bogor",: 91 m²,: 122 m²,3,3,
Bogor,Rumah Baru Renov 25 Mnt ke Gerbang Tol Sentul 2 Semi Furnish J20644,Rp 580 Juta,"Sentul City, Bogor",: 72 m²,: 36 m²,2,1,
Bogor,Rumah 9 menit ke AEON MALL Sentul City Luas Hadap Timur Dibantu KPR J19678,"Rp 2,21 Miliar","Sentul City, Bogor",: 162 m²,: 120 m²,4,2,
Bogor,Rumah Hadap Utara SHM Siap KPR dekat Pintu Tol Sentul Barat Bogor J17784,Rp 770 Juta,"Sentul City, Bogor",: 72 m²,: 54 m²,2,1,
Bogor,Rumah Seken Gratis Renov 25 menit ke Vivo Mall Sentul 3 KT Bebas Biaya Biaya J23641,"Rp 1,1 Miliar","Sentul City, Bogor",: 72 m²,: 125 m²,3,1,
Bogor,Rumah 1 Lantai LT 130 di Bogor 20 Menit ke Aeon Mall Sentul City 780jt Bisa KPR J9688,Rp 860 Juta,"Sentul City, Bogor",: 130 m²,: 72 m²,3,2,
Bogor,Rumah Luas Baru Renov Bisa Nego dekat Pintu Tol Sentul Siap KPR J15920,"Rp 1,36 Miliar","Sentul City, Bogor",: 217 m²,: 48 m²,2,1,
Bogor,Rumah Idaman Asri Hadap Selatan 10 menit ke Gerbang Tol Sentul Selatan 2 J22132,Rp 970 Juta,"Sentul City, Bogor",: 90 m²,: 72 m²,3,1,
Bogor,Rumah LT 535 Harga Nego 5 Menit ke AEON  Mall Sentul City Siap KPR J24109,"Rp 4,65 Miliar","Sentul City, Bogor",: 535 m²,: 200 m²,2,3,
Bogor,Rumah Strategis Hadap Selatan LT 144 Siap KPR 8 Menit ke Gerbang Tol Sentul Barat J24966,"Rp 1,55 Miliar","Sentul City, Bogor",: 144 m²,: 150 m²,3,1,
Bogor,RUMAH TERAWAT SIAP HUNI DI KOTA WISATA CIBUBUR,"Rp 2,75 Miliar","Kota Wisata, Bogor",: 171 m²,: 250 m²,3,3,1
Bogor,Dijual Rumah Legenda Wisata 2 Lantai Bagus,"Rp 2,7 Miliar","Legenda Wisata, Bogor",: 242 m²,: 243 m²,4,3,2
Bogor,Rumah 2 Lantai Legenda Wisata Murah,"Rp 1,95 Miliar","Legenda Wisata, Bogor",: 210 m²,: 157 m²,3,3,2
Bogor,Dijual Rumah Kota Wisata Boulevard Rapi Bagus 2 Lantai,Rp 3 Miliar,"Kota Wisata, Bogor",: 160 m²,: 127 m²,3,1,2
Bogor,Rumah Baru Kota Wisata 2 Lantai,"Rp 1,8 Miliar","Kota Wisata, Bogor",: 128 m²,: 110 m²,3,2,2
Bogor,Dijual Cepat Rumah Kota Wisata 2 Lantai,"Rp 1,8 Miliar","Kota Wisata, Bogor",: 144 m²,: 100 m²,3,1,2
Bogor,Dijual Paling Murah Kota Wisata Jual Harga Tanah Dapat Bangunan Minimalis 3 Lantai,"Rp 4,5 Miliar","Kota Wisata, Bogor",: 450 m²,: 350 m²,4,4,2
Bogor,Rumah 2 Lantai Kota Wisata Minimalis,"Rp 1,85 Miliar","Kota Wisata, Bogor",: 128 m²,: 91 m²,3,2,1
Bogor,Jual Cepat Rumah 2 Lantai Bukit Golf Riverside Shm,"Rp 1,5 Miliar","Cibubur, Bogor",: 158 m²,: 180 m²,3,1,
Bogor,Rumah 2 Lantai Kota Wisata Sudah Renovasi,"Rp 1,85 Miliar","Kota Wisata, Bogor",: 120 m²,: 200 m²,4,2,2
Bogor,Rumah Di Kota Wisata Cluster Virginia,"Rp 5,5 Miliar","Kota Wisata, Bogor",: 425 m²,: 2783 m²,4,1,2
Bogor,Rumah Di Perumahan Citra Indah Raya,Rp 538 Juta,"Jonggol, Bogor",: 80 m²,: 120 m²,3,2,
Bogor,Dijual Murah rumah cantik 2lantai kota wisata 2m-an,"Rp 2,1 Miliar","Kota Wisata, Bogor",: 136 m²,: 180 m²,4,2,
Bogor,La.1443 Dijual Cepat Rumah 2lt Full Renov Rapih Di Kota Wisata Bisa Nego,"Rp 3,3 Miliar","Cibubur, Bogor",: 200 m²,: 350 m²,5,3,1
Bogor,"Rumah View Lapangan Golf , Semua Gunung , City View, Ada Roof Top Klaster Bukit Golf Hijau di Sentul City Bogor","Rp 13,9 MiliarRp 14.5MHEMAT 550 Jutaan","Sentul City, Bogor",: 1153 m²,: 500 m²,4,4,4
Bogor,"Rumah Luas Strategis Dekat Aeon Mall Sentul City, Bogor Harga Nego J17869","Rp 3,75 Miliar","Sentul City, Bogor",: 388 m²,: 388 m²,3,4,1
Bogor,Rumah Cantik 4 menit ke Gerbang Tol Sentul Selatan 1 Free Renov Siap KPR J26181,"Rp 1,66 Miliar","Sentul City, Bogor",: 84 m²,: 48 m²,2,1,
Bogor,Rumah 2 Lt Hadap Selatan Free Renov 5 Menit ke Gerbang Tol Sentul Barat J26398,"Rp 1,73 Miliar","Sentul City, Bogor",: 85 m²,: 57 m²,2,2,
Bogor,Rumah LT 212 SHM Siap KPR 10 Menit ke Gerbang Tol Sentul Barat J23071,"Rp 1,33 Miliar","Sentul City, Bogor",: 212 m²,: 178 m²,4,6,
Bogor,Rumah Siap Renov Dekat Gerbang Tol Sentul 2 SHM 520jtan All In J25836,Rp 550 Juta,"Sentul City, Bogor",: 60 m²,: 50 m²,2,1,
Bogor,Sentul City Mediterania 2 . Rumah Mewah 2 Lantai Bagus . View Golf. Shm,Rp 26 Miliar,"Sentul City, Bogor",: 1200 m²,: 600 m²,5,5,6
Bogor,La.1193 Dijual Cepat Rumah 2Lantai Siap Huni Dikota Wisata Cibubur Bisa Nego Bisa Kpr Dibantu Sampai Goal,"Rp 4,8 Miliar","Kota Wisata, Bogor",: 330 m²,: 278 m²,4,3,2
Bogor,Rumah 2 Lantai Bagus Dekat Lapangan Golf Di Summarecon Bogor,"Rp 4,5 Miliar","Summarecon Bogor, Bogor",: 180 m²,: 212 m²,4,3,
Bogor,"Rumah Bagus SHM Jalan. Sungai Martapura No. 150 Cluster Taman Venesia Berada di Dekat Taman Budaya, Sentul City","Rp 1,35 Miliar","Sentul City, Bogor",: 120 m²,: 100 m²,2,3,1
Bogor,Rumah Clasic Best View,"Rp 10,5 Miliar","Sentul City, Bogor",: 525 m²,: 500 m²,5,4,4
Bogor,Rumah Siap Huni View Golf..,"Rp 32,5 Miliar","Sentul City, Bogor",: 1250 m²,: 700 m²,4,4,2
Bogor,Rumah siap huni posisi hoek di Kota Wisata,Rp 5 Miliar,"Kota Wisata, Bogor",: 268 m²,: 300 m²,4,3,2
Bogor,Rumah Murah Dekat Stasiun Pondok Rajeg Strategis Bebas Banjir,Rp 395 Juta,"Cibinong, Bogor",: 50 m²,: 28 m²,2,1,1
Bogor,Rumah Sudah Renov Harga Nego dekat  Mall Ciputra Cibubur Siap KPR J20014,"Rp 1,56 Miliar","Gunung Putri, Bogor",: 136 m²,: 90 m²,3,2,1
Bogor,Rumah 9 Mnt ke Mall Paradise Walk Serpong Gratis Renov Harga Nego J22096,"Rp 1,07 Miliar","Gunung Sindur, Bogor",: 103 m²,: 66 m²,3,2,
Bogor,"Rumah SHM dekat Tol Sentul, Bogor Semi Furnished Gratis Renov J21262",Rp 880 Juta,"Sentul City, Bogor",: 98 m²,: 90 m²,2,2,
Bogor,Rumah Strategis Free Renov dekat Cileungsi Trade Center Siap Nego J23009,"Rp 1,42 Miliar","Cileungsi, Bogor",: 163 m²,: 65 m²,2,1,
Bogor,Rumah Shm 2 Lt Harga Nego Dekat Sekolah di Bogor Siap Kpr J22653,Rp 900 Juta,"Bogor Barat, Bogor",: 120 m²,: 135 m²,3,1,1
Bogor,Rumah Siap Renov 2 Lt Harga Nego 10 Menit Ke Gerbang Tol Sentul Barat Dibantu Kpr J21307,"Rp 2,1 Miliar","Sentul, Bogor",: 160 m²,: 209 m²,4,3,1
Depok,Rumah 2 Lantai Dengan Desain Cantik Dalam Perumahan Yang Tenang & Nyaman Di Cinere.,"Rp 2,4 Miliar","Cinere, Depok",: 120 m²,: 180 m²,3,3,2
Depok,Rumah 2 Lantai Furnished Siap Huni Di Pancoran Mas Depok,"Rp 1,04 Miliar","Pancoran Mas, Depok",: 66 m²,: 100 m²,3,3,2
Depok,Rumah Furnished Terlaris Di Sawangan Depok,Rp 650 Juta,"Sawangan, Depok",: 70 m²,: 47 m²,2,1,1
Depok,Rumah Megapolitan Cinere Depok Luas 1125 Dekat Toll,Rp 20 Miliar,"Cinere, Depok",: 1125 m²,: 2500 m²,8,5,5
Depok,"790 Juta. Tipe 64/86 M2. Limo, Depok. Murah. Dekat Perbatasan Depok Dan Jakarta Selatan. Bangunan Kokoh.",Rp 790 Juta,"Limo, Depok",: 88 m²,: 45 m²,2,1,1
Depok,Rumah Siap Huni Premium Facelitas Cluster Exclus,Rp 900 Juta,"Cimanggis, Depok",: 90 m²,: 75 m²,3,2,2
Depok,"Rumah Siap Huni, 5 Juta All In, Nempel Jalan Utama",Rp 980 Juta,"Cilodong, Depok",: 90 m²,: 62 m²,3,2,2
Depok,Rumah Aman & Nyaman 8 Mnt ke Stasiun KA Depok Baru Free Renob J11154,"Rp 1,6 Miliar","Pancoran Mas, Depok",: 84 m²,: 88 m²,3,3,
Depok,Rumah LB 328 Carport Luas Bisa Nego dekat Mall dan Stasiun di Depok J21811,"Rp 3,87 Miliar","Citayam, Depok",: 188 m²,: 328 m²,4,3,
Depok,Townhouse Mewah Tanah Baru Beji Depok Nempel Jakarta Selatan,"Rp 1,57 Miliar","Tanah Baru, Depok",: 68 m²,: 120 m²,3,3,1
Depok,Rumah modern 2 lantai dekat dengan sarana pendidikan di sawangan,Rp 900 Juta,"Bojong Sari, Depok",: 65 m²,: 78 m²,3,3,2
Depok,Rumah Minimalis 1 Lantai 8 Menit ke RS Citra Medika Depok Harga Nego J20758,Rp 620 Juta,"Sukmajaya, Depok",: 72 m²,: 45 m²,2,1,
Depok,Rumah Premium Siap Huni Premium Faselitas Exclusive & Strategis,Rp 900 Juta,"Cilodong, Depok",: 90 m²,: 65 m²,3,2,2
Depok,Rumah Mewah Siap Huni 800 Meter Ke Pintu Tol Depok,Rp 945 Juta,"Pancoran Mas, Depok",: 69 m²,: 100 m²,3,2,1
Depok,Rumah Mewah Minimalis 2 Lantai View Danau Tanpa Dp Di Depok,Rp 950 Juta,"Kelapa Dua, Depok",: 90 m²,: 62 m²,3,2,2
Depok,Rumah cantik minimalis kekinian bisa cicil KPR 5 menit ke gerbang tol Limo Depok J7959,"Rp 1,29 Miliar","Cipayung, Depok",: 90 m²,: 64 m²,3,2,1
