,city,title,price,location,area,building_area,bedrooms,bathrooms,garage
723,Jakarta Pusat,Rumah Bagus Siap Huni Cocok Tempat Usaha Kuliner Atau Kantor di Cempaka Putih Jakarta Pusat,13500.0,"Cempaka Putih, Jakarta Pusat",513.0,271.0,4.0,4.0,2.0
724,Jakarta Pusat,Rumah Kos 17 Kamar Bendungan Hilir Invest Sekarang,6500.0,"Bendungan Hilir, Jakarta Pusat",125.0,300.0,17.0,17.0,1.0
726,Jakarta Pusat,Brand New Luxurious House Menteng Jakarta Pusat SHM Semifurnished,100000.0,"Menteng, Jakarta Pusat",879.0,1000.0,6.0,5.0,2.0
727,Jakarta Pusat,Rumah Mewah Dekat Pt.pelni Kemayoran Jakarta Pusat,984.0,"Kemayoran, Jakarta Pusat",37.0,58.0,2.0,3.0,0.0
728,Jakarta Pusat,Rumah Mewah Modern Di Cempaka Putih Jakarta Pusat,1970.0,"Cempaka Putih, Jakarta Pusat",53.0,94.0,3.0,3.0,1.0
729,Jakarta Pusat,"Rumah Siap Huni Di Menteng, Bentuk Tanah Bagus",55000.0,"Menteng, Jakarta Pusat",1195.0,617.0,7.0,5.0,0.0
730,Jakarta Pusat,"Turun Harga Kavling Jl Teuku Umar, Menteng, Paling Luas di Menteng, Bisa Dibangun 8 Lantai, Commercial, Ring 1, Paling Elite Lingkungannya. Hubungi Arief 0813 1838 1xxx",294000.0,"Menteng, Jakarta Pusat",2975.0,1724.0,5.0,5.0,15.0
732,Jakarta Pusat,"Rumah Bendungan Jatiluhur, Bendingan Hilir, Jakarta",10500.0,"Bendungan Hilir, Jakarta Pusat",177.0,134.0,2.0,2.0,0.0
733,Jakarta Pusat,Di Jual Rumah Murah Shm Di Kembang Spatu Johar Baru Jakarta Timur,491.0,"Salemba, Jakarta Pusat",23.0,39.0,2.0,2.0,0.0
734,Jakarta Pusat,Di Jual Rumah Murah Shm Dekat Lotte Mart Di Rawasari Jakpus,1070.0,"Salemba, Jakarta Pusat",25.0,73.0,3.0,2.0,1.0
735,Jakarta Pusat,Rumah Perlu Renov Jual Segera Rasa Murah Di Menteng Jakpus Shm,40000.0,"Menteng, Jakarta Pusat",716.0,404.0,3.0,3.0,4.0
736,Jakarta Pusat,Jual Rumah Cantik Bendungan Hiir,4250.0,"Bendungan Hilir, Jakarta Pusat",171.0,250.0,4.0,3.0,1.0
737,Jakarta Pusat,"Rumah Letjen Soeprapto, Galur Selatan Jakarta Pusat",30000.0,"Senen, Jakarta Pusat",590.0,590.0,6.0,6.0,1.0
738,Jakarta Pusat,Rumah Menteng Full Furnish,18000.0,"Menteng, Jakarta Pusat",156.0,300.0,3.0,3.0,0.0
739,Jakarta Pusat,"Rumah Selangkah Ke Sarinah Thamrin, Lokasi Strategis",18000.0,"Kebon Kacang, Jakarta Pusat",288.0,280.0,4.0,2.0,1.0
740,Jakarta Pusat,Rumah 3 Lantai Baru Furnished SHM Kartini V Dalam Jakarta Pusat,1250.0,"Kartini, Jakarta Pusat",28.0,63.0,2.0,2.0,0.0
741,Jakarta Pusat,"Rumah Nyaman Lokasi Strategis di Pegangsaan, Menteng, Jakarta Pusat",10000.0,"Menteng, Jakarta Pusat",374.0,374.0,5.0,3.0,2.0
742,Jakarta Pusat,Jk40.rumah Kost 24 Kamar di Kwitang Senen Terisi Penuh 100 .,6400.0,"Senen, Jakarta Pusat",261.0,522.0,24.0,24.0,2.0
743,Jakarta Pusat,Rumah Manis Harga Minimalis Di Jalan Spatu Johar Baru Jakpus,479.0,"Johar Baru, Jakarta Pusat",21.0,40.0,2.0,2.0,1.0
744,Jakarta Pusat,"Rumah Bisa Kpr Cemput 25 Dekat Rsij,kemayoran,salemba,tol",1970.0,"Senen, Jakarta Pusat",55.0,97.0,3.0,3.0,2.0
745,Jakarta Pusat,"Rumah Murah Kran 5 Dekat Basarnas,,pelni,senen,tol Ancol",984.0,"Sawah Besar, Jakarta Pusat",30.0,58.0,2.0,2.0,1.0
746,Jakarta Pusat,Modern Nature Tropical House Menteng Area Brand New,4400.0,"Menteng, Jakarta Pusat",85.0,290.0,6.0,5.0,2.0
747,Jakarta Pusat,Hot Property Rumah Bagus 1 Lantai Dalam Komplek Di Johar Baru Jakarta Pusat,3000.0,"Johar Baru, Jakarta Pusat",150.0,120.0,3.0,2.0,0.0
749,Jakarta Pusat,"Rumah Murah, Daerah Kota Jarang Ada.",650.0,"Kartini, Jakarta Pusat",21.0,63.0,2.0,2.0,1.0
750,Jakarta Pusat,Rumah Move-In Ready Di Menteng – Harga Terbaik Dengan Open Space Layout Dan Fasilitas Mewah! Rumah Menteng,43000.0,"Menteng, Jakarta Pusat",753.0,520.0,3.0,3.0,4.0
751,Jakarta Pusat,Dijual Rumah 2 Lantai Lokasi Strategis Dekat Rumah Sakit Islam,2690.0,"Cempaka Putih, Jakarta Pusat",73.0,109.0,3.0,3.0,0.0
752,Jakarta Pusat,Rumah Hook di Kartini 3 Sawah Besar di Lokasi Premium,2500.0,"Sawah Besar, Jakarta Pusat",158.0,158.0,4.0,4.0,1.0
753,Jakarta Pusat,"Kusumaatmadja Menteng Dijual Cepat, Lokasi Strategis, Luxury",80000.0,"Menteng, Jakarta Pusat",794.0,750.0,7.0,8.0,2.0
754,Jakarta Pusat,"Rumah Mewah 2lantai Full Furnish Lt 810/Lb 600, Menteng Jakarta Pusat..",98000.0,"Menteng, Jakarta Pusat",810.0,600.0,6.0,6.0,4.0
755,Jakarta Pusat,"Dijual Cepat Rumah Hasyim Ashari, Shm Dekat Stasiun Mrt Harmoni",69900.0,"Hasyim Ashari, Jakarta Pusat",914.0,600.0,4.0,4.0,5.0
756,Jakarta Pusat,"Rumah Murah kebon kosong Dekat Stasiun Senen, pasar nangka,tol",476.0,"Kemayoran, Jakarta Pusat",21.0,41.0,2.0,2.0,0.0
757,Jakarta Pusat,"Rumah Murah Cemput Timur Gdg Garam Dekat Yarsi,kemayoran,tol",1150.0,"Kemayoran, Jakarta Pusat",30.0,58.0,2.0,2.0,1.0
758,Jakarta Pusat,"Rumah Ready Cempaka Putih Tengah Dekat Yarsi,rsij Bisa Kpr",1970.0,"Percetakan Negara, Jakarta Pusat",55.0,97.0,3.0,3.0,1.0
759,Jakarta Pusat,"Rumah Di Bendungan Hilir, Dekat Dgn Gedung Dpr Dan Sudirman",4750.0,"Bendungan Hilir, Jakarta Pusat",115.0,135.0,3.0,3.0,1.0
760,Jakarta Pusat,Cempaka Putih Tengah Lokasi Terbaik Rumah Hitung Tanah Jakarta Pusat,6900.0,"Cempaka Putih, Jakarta Pusat",360.0,250.0,1.0,1.0,0.0
761,Jakarta Pusat,Rumah Daerah Strategis Tidak Banjir,8500.0,"Tanah Abang, Jakarta Pusat",370.0,277.0,2.0,1.0,2.0
762,Jakarta Pusat,Rumah Menteng 2 Lantai Modern Classic Private Pool Prime Area,85000.0,"Menteng, Jakarta Pusat",873.0,600.0,5.0,3.0,3.0
763,Jakarta Pusat,Rumah Murah 2 Lt Furnish Siap Huni Cempaka Putih Jakarta Pusat,2800.0,"Cempaka Putih, Jakarta Pusat",96.0,192.0,3.0,2.0,2.0
764,Jakarta Pusat,Dijual Rumah Menteng Area Tenang Jakarta Pusat,50000.0,"Menteng, Jakarta Pusat",753.0,520.0,4.0,4.0,3.0
765,Jakarta Pusat,"Rumah Baru Mewah 3 Lantai di Menteng,lokasi Strategis Dan Nyaman",59000.0,"Menteng, Jakarta Pusat",717.0,1200.0,9.0,5.0,3.0
766,Jakarta Pusat,Rumah Cempaka Putih 4 Lantai Shm Jalan 2 Mobil,6500.0,"Cempaka Putih, Jakarta Pusat",188.0,362.0,4.0,4.0,1.0
768,Jakarta Pusat,Rumah Menteng dekat Teuku Umar,41000.0,"Menteng, Jakarta Pusat",586.0,750.0,4.0,4.0,0.0
769,Jakarta Pusat,Rumah Jl. Kartini Bangunan Baru Masih Fresh,3200.0,"Kartini, Jakarta Pusat",99.0,250.0,4.0,4.0,1.0
770,Jakarta Pusat,Rumah Petojo Utara Lokasi Strategis Harga Masih Nego,12500.0,"Petojo, Jakarta Pusat",350.0,400.0,5.0,4.0,0.0
771,Jakarta Pusat,Rumah Strategis 10 Menit ke Mall Grand Indonesia 2 Lantai Siap KPR J25670,3040.0,"Tanah Abang, Jakarta Pusat",96.0,262.0,20.0,8.0,0.0
772,Jakarta Pusat,Rumah Hook Dekat Pusat Kota 10 Menit ke Pintu Tol Slipi 2 Harga Nego J11865,2770.0,"Cideng, Jakarta Pusat",117.0,80.0,2.0,1.0,0.0
773,Jakarta Pusat,Rumah LT 269 Hadap Selatan Siap KPR 13 Mnt ke Jakarta International Expo Bisa Nego J23698,2210.0,"Kemayoran, Jakarta Pusat",269.0,269.0,5.0,5.0,0.0
774,Jakarta Pusat,Jual Cepat Rumah Kost Jl. Industri Jakarta Pusat Setara Hotel,15500.0,"Sawah Besar, Jakarta Pusat",360.0,1500.0,44.0,44.0,0.0
775,Jakarta Pusat,Rumah Strategis 10 Mnt ke Monas Jakpus LT 117 SHM Siap KPR J11865,2770.0,"Menteng, Jakarta Pusat",117.0,80.0,2.0,1.0,0.0
776,Jakarta Pusat,"Rumah Lokasi Bagus,salemba Raya",25000.0,"Salemba, Jakarta Pusat",820.0,620.0,5.0,5.0,3.0
778,Jakarta Pusat,Rumah Menteng,100000.0,"Menteng, Jakarta Pusat",879.0,1000.0,4.0,4.0,0.0
779,Jakarta Pusat,Turun Harga Rumah Menteng Hitung Tanah Dekat Ring 1 Prime Area,19200.0,"Menteng, Jakarta Pusat",353.0,200.0,3.0,2.0,2.0
780,Jakarta Pusat,"Segera Jual!!!... Rumah Cantik Dekat Jl Danau Toba Di Benhil, Pejompongan...",4200.0,"Bendungan Hilir, Jakarta Pusat",105.0,190.0,4.0,2.0,2.0
781,Jakarta Pusat,Rumah Town House Sringhill Kemayoran Mewah Furnish Siap Huni Jakarta Utara,7000.0,"Kemayoran, Jakarta Pusat",153.0,350.0,4.0,3.0,4.0
782,Jakarta Pusat,Di Rumah Bekas di Cempaka Putih Tengah,4590.0,"Cempaka Putih, Jakarta Pusat",209.0,150.0,5.0,5.0,1.0
783,Jakarta Pusat,Rumah Murah Shm Di Cempaka Putih L Jakarta Pusat Dekat Taman Solo,435.0,"Cempaka Putih, Jakarta Pusat",20.0,38.0,2.0,2.0,0.0
784,Jakarta Pusat,Dijual Rumah Semi Apartemen Minimalis Modern 3 Lantai Di Rawasari Jakarta Pusat,1070.0,"Percetakan Negara, Jakarta Pusat",25.0,73.0,3.0,2.0,1.0
785,Jakarta Pusat,Rumah Murah 2 Lantai Lokasi Strategis Banget Jalan Kartini Jakpus,8200.0,"Gunung Sahari, Jakarta Pusat",256.0,290.0,5.0,3.0,2.0
786,Jakarta Pusat,Rumah Tua 2 Lantai Jl Bila Cideng Dekat Tanah Abang Jakarta Pusat,4500.0,"Cideng, Jakarta Pusat",179.0,200.0,7.0,4.0,0.0
787,Jakarta Pusat,Rumah 1 Lantai Siap Huni Petojo Sabangan Jakarta Pusat,2600.0,"Gambir, Jakarta Pusat",93.0,70.0,2.0,1.0,1.0
788,Jakarta Pusat,Rumah Tua Lokasi Di Belakang Mcdonald’s Cideng Barat Jakarta Pusat,3500.0,"Cideng, Jakarta Pusat",144.0,144.0,3.0,1.0,0.0
789,Jakarta Pusat,Rumah 2 Lantai Dibawah Njop Hanya Hitung Tanah di Talang Menteng,7800.0,"Menteng, Jakarta Pusat",291.0,255.0,4.0,3.0,2.0
790,Jakarta Pusat,Rumah Di Menteng Jakpus Dijual cepat harga nego keras,17500.0,"Menteng, Jakarta Pusat",312.0,371.0,4.0,4.0,1.0
791,Jakarta Pusat,Rumah hitung tanah di Benhil dekat Sudirman,11000.0,"Bendungan Hilir, Jakarta Pusat",394.0,250.0,10.0,4.0,1.0
792,Jakarta Pusat,Rmh Kebon Kacang 1 Strategis. Dekat Thamrin Dan Metro Tanah Abang. Dapat Dibangun Penginapan Atau Kos Eksklusif,4990.0,"Tanah Abang, Jakarta Pusat",123.0,100.0,6.0,2.0,1.0
793,Jakarta Pusat,Rumah Lama Murah Di Jl Cilamaya Cideng Jakarta Pusat Lt 258m2 Cash Only,3380.0,"Cideng, Jakarta Pusat",258.0,237.0,4.0,3.0,1.0
794,Jakarta Pusat,Rumah 2 Lantai Bagus Semi Furnished Lingkungan Asri di Cempaka Putih Jakarta Pusat,10000.0,"Cempaka Putih, Jakarta Pusat",380.0,340.0,5.0,4.0,3.0
795,Jakarta Pusat,"Dijual Rumah 4 Lantai Abdi Gunsa Estate Dekat Pusat Bisnis Jakarta, Area Strategis",1950.0,"Sawah Besar, Jakarta Pusat",53.0,90.0,3.0,3.0,1.0
796,Jakarta Pusat,Jk23.rumah Penginapan Hotel 50 Kamar Omzet Bagus di Cideng,18500.0,"Cideng, Jakarta Pusat",339.0,616.0,50.0,50.0,4.0
797,Jakarta Pusat,"Dijual Rumah Bagus 1,25 Lt di Tanah Tinggi Kramat Senen Jakarta Pusat, Air Pam Dan Air Tanah, Plafon 6 M, Bisa Utk Kost",1320.0,"Senen, Jakarta Pusat",122.0,102.0,3.0,1.0,1.0
798,Jakarta Pusat,"Jual Cepat Rumah Bangunan Zaman Belanda Di Menteng, Jakarta Pusat",39000.0,"Menteng, Jakarta Pusat",947.0,739.0,14.0,7.0,5.0
799,Jakarta Utara,Dijual Rumah Camar Permai Pik Pantai Indah Kapuk,5800.0,"Pantai Indah Kapuk, Jakarta Utara",161.0,563.0,4.0,5.0,1.0
800,Jakarta Utara,Dijual Rumah Elang Residence,16500.0,"Pantai Indah Kapuk, Jakarta Utara",537.0,900.0,5.0,5.0,1.0
801,Jakarta Utara,"Dijual Rumah 2,5 Lt Strategis Bisa Usaha Daerah Ramai Di Kelapa Gading Jakarta-Utara",8500.0,"Kelapa Gading, Jakarta Utara",200.0,280.0,7.0,4.0,2.0
802,Jakarta Utara,"Rumah Danau Sunter di Bawah Njop, Jalan Raya, Jakarta Utara",27000.0,"Sunter, Jakarta Utara",1000.0,837.0,5.0,5.0,5.0
803,Jakarta Utara,Dijual Rumah Bagus di Muara Karang Jakarta Utata,4500.0,"Muara Karang, Jakarta Utara",140.0,200.0,3.0,2.0,2.0
804,Jakarta Utara,Rumah Mewah 2 Lantai Tidak Banjir Shm Di Dekat Jis Jakarta Utara,858.0,"Ancol, Jakarta Utara",36.0,66.0,2.0,3.0,1.0
805,Jakarta Utara,Rumah 3 Lantai Di Bandengan Selatan Blkg Ruko Robinson,3850.0,"Bandengan, Jakarta Utara",109.0,250.0,3.0,2.0,1.0
806,Jakarta Utara,"Rumah Pluit 220 m2 - Bangunan Mandiri  3,5 Lantai Bagus Siap Huni",6700.0,"Pluit, Jakarta Utara",220.0,450.0,4.0,4.0,0.0
807,Jakarta Utara,Rumah Mewah Mayang Pinisi Pik 520m2 Pik Pantai Indah Kapuk,26000.0,"Pantai Indah Kapuk, Jakarta Utara",520.0,800.0,4.0,4.0,0.0
808,Jakarta Utara,Rumah Diamond Golf Pik Furnish 15x30 Pik Pantai Indah Kapuk,33500.0,"Pantai Indah Kapuk, Jakarta Utara",450.0,720.0,4.0,3.0,0.0
809,Jakarta Utara,Rumah Mewah Pik Cluster Eksklusive 510m2 Hoek Pik Pantai Indah Kapuk,27800.0,"Pantai Indah Kapuk, Jakarta Utara",510.0,1200.0,5.0,5.0,0.0
810,Jakarta Utara,"Termurah Rumah Bgm Pik Kenari Golf, Uk 8x15, 3KT+3KM, SHM",4000.0,"Pantai Indah Kapuk, Jakarta Utara",120.0,170.0,3.0,3.0,0.0
811,Jakarta Utara,Dijual Rumah 2 Lantai 8x15 M² Baru Shm Selatan,4300.0,"Pantai Indah Kapuk, Jakarta Utara",120.0,170.0,3.0,2.0,0.0
812,Jakarta Utara,Rumah 2 Lantai Siap Huni di Pantai Indah Kapuk Luas 136m,5800.0,"Pantai Indah Kapuk, Jakarta Utara",136.0,230.0,4.0,2.0,1.0
813,Jakarta Utara,CASH / KPR - Rumah Baru PIK2 Type 10X20 Boulevard,7200.0,"Pantai Indah Kapuk, Jakarta Utara",200.0,224.0,4.0,5.0,2.0
814,Jakarta Utara,Termurah Rumah Pik Bgm Akasia 8x18 (Semi Furnish),5150.0,"Pantai Indah Kapuk, Jakarta Utara",144.0,250.0,3.0,3.0,1.0
815,Jakarta Utara,Termurah Rumah Baru Pik2 Type 8x12.5 (Unfurnish),3300.0,"Pantai Indah Kapuk 2, Jakarta Utara",100.0,142.0,3.0,3.0,2.0
816,Jakarta Utara,Cash / Kpr - Rumah Pik Chopin View Golf + Laut (320m2),13800.0,"Pantai Indah Kapuk, Jakarta Utara",320.0,500.0,4.0,5.0,2.0
817,Jakarta Utara,Termurah Rumah Pik Bgm Kenari Golf 8x15 (Jual Bu),4000.0,"Pantai Indah Kapuk, Jakarta Utara",120.0,150.0,3.0,3.0,1.0
818,Jakarta Utara,Cash / Kpr - Rumah Baru Pik2 200m2 (10x20),7200.0,"Pantai Indah Kapuk 2, Jakarta Utara",200.0,224.0,4.0,4.0,2.0
819,Jakarta Utara,Murah Rumah Pik Rome 250m2 (10x25) Full Renov,8000.0,"Pantai Indah Kapuk, Jakarta Utara",250.0,400.0,4.0,4.0,2.0
820,Jakarta Utara,Hitung Tanah Rumah Pik Layar Permai 1 640m2 (16x40),21000.0,"Pantai Indah Kapuk, Jakarta Utara",640.0,450.0,5.0,4.0,2.0
821,Jakarta Utara,Termurah Rumah Pik2 Type 10x15 - Posisi Boulevard,5400.0,"Pantai Indah Kapuk 2, Jakarta Utara",150.0,209.0,4.0,4.0,2.0
822,Jakarta Utara,[5 Menit Dari Jis] Rumah Minimalis Modern Di Sunter Agung,455.0,"Sunter, Jakarta Utara",21.0,41.0,2.0,2.0,0.0
823,Jakarta Utara,"Murah!! Jual Rumah Hook Di Gading Pelangi , Bisa Nego",5500.0,"Kelapa Gading, Jakarta Utara",208.0,208.0,3.0,3.0,1.0
824,Jakarta Utara,DIJUAL TERMURAH RUMAH PIK1 Layar Permai 2 Lantai Shm Sudah Renovasi  Rumah Unfurnished Bagus SHM - Sertifikat Hak Milik di Pantai Indah Kapuk,1750.0,"Pantai Indah Kapuk, Jakarta Utara",48.0,96.0,2.0,2.0,1.0
825,Jakarta Utara,Termurah Rumah Golf Island Pik 6x15 (Kondisi Ready),2900.0,"Golf Island, Jakarta Utara",90.0,120.0,3.0,3.0,0.0
826,Jakarta Utara,Cash / Kpr - Rumah Baru Pik2 250m2 (10x25),9500.0,"Pantai Indah Kapuk 2, Jakarta Utara",250.0,330.0,4.0,4.0,2.0
827,Jakarta Utara,Jual Murah Rumah Tua Butuh Renovasi Di Sunter Mas,2200.0,"Sunter, Jakarta Utara",144.0,100.0,2.0,1.0,1.0
828,Jakarta Utara,"Jual Cepat Rumah Siap Huni Full Furnish di Sunter Sts, Bisa Nego",5500.0,"Sunter, Jakarta Utara",126.0,1.0,4.0,3.0,0.0
829,Jakarta Utara,Termurah Rumah Siap Huni 3lt Di Sunter Karya,1600.0,"Sunter, Jakarta Utara",67.0,130.0,5.0,4.0,0.0
830,Jakarta Utara,"Turun Harga, Sunter Sts, 2 Lantai, Siap Huni, Sangat Terawat, Dalam Komplek, Shm, Bisa Kpr",2600.0,"Sunter, Jakarta Utara",90.0,135.0,3.0,2.0,1.0
831,Jakarta Utara,"Best Deal. Limited Unit, Lake View, Luxury House 2,5 Floors.",12500.0,"Pantai Indah Kapuk, Jakarta Utara",250.0,300.0,4.0,4.0,2.0
832,Jakarta Utara,"Masih Bisa Nego, Rumah 2,5 Lantai Termurah Di Pik 2. Cash Only",8900.0,"Pantai Indah Kapuk, Jakarta Utara",300.0,400.0,4.0,4.0,2.0
833,Jakarta Utara,Dijual Rumah Pik Ukuran 16x40 640 Meter,21000.0,"Pantai Indah Kapuk, Jakarta Utara",640.0,400.0,4.0,4.0,2.0
834,Jakarta Utara,Rumah Mewah Pik Golf Island 12x20 Cluster Danau,14500.0,"Pantai Indah Kapuk, Jakarta Utara",240.0,600.0,4.0,3.0,2.0
835,Jakarta Utara,Rumah Pik Bgm Flamboyan Golf Di Belakang Mall 12x23 Hadap Timur Laut,12500.0,"Pantai Indah Kapuk, Jakarta Utara",276.0,540.0,5.0,3.0,2.0
836,Jakarta Utara,Jual Cepat Rumah Mewah 3 Lantai Shm Di Jalan Cengkir Timur 3 Dekat Dengan Mal Kelapa Gading,9200.0,"Kelapa Gading, Jakarta Utara",332.0,269.0,4.0,3.0,2.0
837,Jakarta Utara,Jual Rumah Pinisi Permai Pantai Indah Kapuk Hadap Fasum Lt 622m2,25000.0,"Pantai Indah Kapuk, Jakarta Utara",622.0,810.0,7.0,4.0,2.0
838,Jakarta Utara,Turun Harga!Rumah Grisenda Pik  Harga Dibawah Njop,2700.0,"Taman Grisenda, Jakarta Utara",152.0,200.0,3.0,3.0,1.0
839,Jakarta Utara,"Dijual Rumah Full Furnished + Interior, Ukuran 10x15 M2 Di Golf Island, Pik",6200.0,"Golf Island, Jakarta Utara",150.0,200.0,3.0,3.0,1.0
840,Jakarta Utara,"Rumah Villa Permata Gading, Kelapa Gading, Luas 12x23m2",8500.0,"Kelapa Gading, Jakarta Utara",276.0,500.0,5.0,4.0,3.0
841,Jakarta Utara,"Rumah Cantik, 3 Lantai Pademangan Near Kemayoran, Baru Renov Furnish Ok Jual Cepat",1950.0,"Pademangan, Jakarta Utara",60.0,160.0,4.0,4.0,1.0
842,Jakarta Utara,Dijual Rumah New dan dapatkan cashback promo kemerdekaan lokasi Jakarta Utara,515.0,"Koja, Jakarta Utara",26.0,46.0,2.0,2.0,0.0
843,Jakarta Utara,Rumah Murah 2 Lantai Shm Dekat Sunter Agung,477.0,"Sunter, Jakarta Utara",22.0,43.0,2.0,2.0,0.0
844,Jakarta Utara,Rumah Pik Mewah Minimalis Tropical Kolam Renang + Lift 450m,36000.0,"Pantai Indah Kapuk, Jakarta Utara",450.0,1100.0,6.0,4.0,2.0
845,Jakarta Utara,"Dijual Super Murahh .. Turun Harga Rumah Bgm Pik , Rapi Siap Huni",5200.0,"Pantai Indah Kapuk, Jakarta Utara",144.0,200.0,4.0,4.0,0.0
846,Jakarta Utara,Jual Murah Banget Rumah Rome Pik,8000.0,"Pantai Indah Kapuk, Jakarta Utara",250.0,400.0,4.0,4.0,1.0
847,Jakarta Utara,Rumah Pik Layar Permai Minimalis Termurah Hitung Tanah (640m),22000.0,"Pantai Indah Kapuk, Jakarta Utara",640.0,800.0,4.0,4.0,2.0
848,Jakarta Utara,Rumah Mewah Pik View Danau Pantai Indah Kapuk (1000m),90000.0,"Pantai Indah Kapuk, Jakarta Utara",1000.0,2800.0,5.0,5.0,4.0
849,Jakarta Utara,Dijual Rumah Pik2 Tahap 2 6x12.5,2600.0,"Pantai Indah Kapuk 2, Jakarta Utara",75.0,90.0,3.0,3.0,0.0
850,Jakarta Utara,Jual Cepat Rumah Pik Golf Island Full Interior  3 Lantai,3550.0,"Pantai Indah Kapuk, Jakarta Utara",75.0,135.0,3.0,3.0,0.0
851,Jakarta Utara,Hunian Cluster  Mewah Moderen Di Sunter Jakarta Utara,455.0,"Sunter, Jakarta Utara",21.0,41.0,2.0,2.0,0.0
852,Jakarta Utara,Termurah Rumah Pik Bgm Pik1 Jakarta Utara,4000.0,"Pantai Indah Kapuk, Jakarta Utara",120.0,130.0,3.0,3.0,2.0
853,Jakarta Utara,Termurah Rumah Pik2 Pik Jakarta Utara,5400.0,"Pantai Indah Kapuk 2, Jakarta Utara",150.0,162.0,3.0,3.0,3.0
854,Jakarta Utara,Jual Rumah Termurah Bgm Pik Jakarta Utara,5200.0,"Pantai Indah Kapuk, Jakarta Utara",144.0,164.0,4.0,4.0,2.0
855,Jakarta Utara,Jual Termurah Rumah Golf Island View Danau,14000.0,"Golf Island, Jakarta Utara",320.0,350.0,4.0,4.0,4.0
856,Jakarta Utara,Jual Rumah Murah Manhattan PIK2 SUPER GOOD DEAL,7200.0,"Pantai Indah Kapuk 2, Jakarta Utara",200.0,250.0,3.0,3.0,5.0
857,Jakarta Utara,Pik Rumah 2 Lantai 4 Kamar Tidur Bagus Shm,3850.0,"Pantai Indah Kapuk, Jakarta Utara",90.0,103.0,4.0,4.0,1.0
858,Jakarta Utara,"Rumah Mewah Pik Uk 15x30 Pantai Indah Kapuk, Pool + View Danau",28000.0,"Pantai Indah Kapuk, Jakarta Utara",450.0,700.0,4.0,5.0,0.0
859,Jakarta Utara,"Jual Cepat Rmh  Hitung Tanah Utk Kos , Usaha  Di Musik Raya Kelapa Gading",2400.0,"Kelapa Gading, Jakarta Utara",150.0,80.0,2.0,2.0,1.0
860,Jakarta Utara,Rumah Siap Huni Besar Bagus Lingkungan Strategis Di Sunter Jakut,3950.0,"Sunter, Jakarta Utara",160.0,270.0,7.0,3.0,2.0
861,Jakarta Utara,Dijual Rumah 2 Lantai Minimalis Modern Tempat Strategis 5 Menit Ke Mall Sunter Di Sunter Agung Jakarta Utara,455.0,"Kelapa Gading, Jakarta Utara",21.0,41.0,2.0,2.0,0.0
862,Jakarta Utara,Jual Rumah Town House Ancol Mansion 8X20 160 M2 4 Lantai Bonus Marmer 1 Milyar,5750.0,"Ancol, Jakarta Utara",160.0,225.0,4.0,4.0,0.0
863,Jakarta Utara,Rumah Cluster Camar 1 449 M2 3 Lantai Pik 1 Pantai Indah Kapuk,9400.0,"Pantai Indah Kapuk, Jakarta Utara",449.0,489.0,5.0,4.0,2.0
865,Jakarta Utara,Jual Rumah Golf Island 6x15 2 Lantai Hadap Murah,2950.0,"Golf Island, Jakarta Utara",90.0,128.0,3.0,3.0,1.0
866,Jakarta Utara,Rumah Hook 2 Lantai Sudah Renovasi Dan Furnished Ready Langsung Huni Di Denver Pik 2 Pantai Indah Kapuk,3900.0,"Pantai Indah Kapuk 2, Jakarta Utara",100.0,104.0,3.0,3.0,1.0
867,Jakarta Utara,"Rumah  Gading Park View, Kelapa Gading Luas 9x17m2",5200.0,"Kelapa Gading, Jakarta Utara",153.0,216.0,4.0,3.0,1.0
868,Jakarta Utara,Rumah di Griya Inti Sentosa,4900.0,"Sunter, Jakarta Utara",123.0,350.0,4.0,3.0,0.0
869,Jakarta Utara,Termurah Rumah Sunter Kavling Sunter Tanah Sunter,2450.0,"Sunter, Jakarta Utara",132.0,80.0,1.0,1.0,1.0
870,Jakarta Utara,Rumah Minimalis Bisma,5600.0,"Sunter, Jakarta Utara",250.0,250.0,4.0,2.0,1.0
871,Jakarta Utara,Rumah Sunter Paradise Tahap 2,8000.0,"Sunter, Jakarta Utara",300.0,500.0,5.0,4.0,1.0
872,Jakarta Utara,"Termurah, Sunter Karya, Rumah Baru 3 Lantai, Harga Miring, Sedikit Tusa",2500.0,"Sunter, Jakarta Utara",90.0,250.0,5.0,4.0,2.0
873,Jakarta Utara,"Rumah Baru,turun Harga,  Sunter Agung Permai, 3,5 Lantai, Premium Quality Home, Siap Huni Brand New Bisa Kpr, Lingkungan Aman",5150.0,"Sunter, Jakarta Utara",98.0,274.0,4.0,4.0,1.0
874,Jakarta Utara,"Rumah Minimalis 3 Lantai Sunter Graha Pratama Fullfurnished Lebar 9, Dalam Komplek",4600.0,"Sunter, Jakarta Utara",135.0,300.0,5.0,5.0,2.0
875,Jakarta Utara,"Rumah Mediterania Boulevard Pik, 12 X 30, Murah",11500.0,"Pantai Indah Kapuk, Jakarta Utara",360.0,500.0,4.0,3.0,0.0
876,Jakarta Utara,"Rumah Pinisi Pik Luas 770 M2, Termurah",25000.0,"Pantai Indah Kapuk, Jakarta Utara",770.0,1000.0,4.0,4.0,0.0
877,Jakarta Utara,"Turun Harga Rumah Sunter Bisma, 3lantai, Siap Huni Bisa Kpr",5590.0,"Sunter, Jakarta Utara",187.0,435.0,4.0,3.0,1.0
